User_ID  ,Họ_Tên               ,Giới_Tính ,Ngày_Sinh  ,Số_Điện_Thoại ,Email                         ,Địa_Chỉ          ,Thành_Phố               ,Nghề_Nghiệp
USR00600 ,Tùng Nguyễn          ,Nam       ,07/11/1996 ,   0981134783 ,tungnguyen82@gmail.com        ,6 Đặng Số        ,Thị xã JohnPhường       ,Nhân Viên Bán Hàng
USR00601 ,Bà Khoa Đặng         ,Nữ        ,02/05/2005 ,   0395122439 ,bakhoađang95@gmail.com        ,82 John Đường    ,JaneHuyện               ,Công nhân sản xuất
USR00602 ,Quý cô Bảo Vũ        ,Nữ        ,14/01/2007 ,   0729741721 ,quycobaovu64@gmail.com        ,22 John Dãy      ,Quận JaneThành phố      ,Trưởng phòng kinh doanh
USR00603 ,Thành Bùi            ,Nữ        ,25/06/1977 ,   0598848574 ,thanhbui45@gmail.com          ,09 Phạm Dãy      ,Thành phố JanePhường    ,Chuyên viên bảo mật
USR00604 ,Nam Vũ               ,Nam       ,20/03/1996 ,   0844134327 ,namvu73@gmail.com             ,86 Trần Tổ       ,JohnThành phố           ,Chuyên viên phân tích thị trường
USR00605 ,Nhật Đức Lê          ,Nam       ,18/05/1987 ,   0960158942 ,nhatđucle84@gmail.com         ,2 Lê Tổ          ,JohnThị xã              ,Digital Marketer
USR00606 ,Quý ông Hưng Đặng    ,Nam       ,25/09/1992 ,   0950597363 ,quyonghungđang53@gmail.com    ,121 Jane Tổ      ,JaneThành phố           ,Nhân viên kinh doanh
USR00607 ,Kim Trần             ,Nữ        ,10/11/1968 ,   0838915411 ,kimtran84@gmail.com           ,59 Mai Ngõ       ,JanePhường              ,DevOps Engineer
USR00608 ,Phương Đức Trần      ,Nam       ,28/07/1962 ,   0891771576 ,phuongđuctran50@gmail.com     ,5 John Hẻm       ,JohnPhường              ,Kỹ sư xây dựng
USR00609 ,Châu Hoàng Đặng      ,Nam       ,26/02/1985 ,   0945380181 ,chauhoangđang27@gmail.com     ,936 Dương Ngõ    ,JohnThị xã              ,Digital Marketer
USR00610 ,Khoa Đặng            ,Nam       ,01/01/1960 ,   0765265297 ,khoađang43@gmail.com          ,8 Trần Dãy       ,JohnXã                  ,Chuyên viên tư vấn tuyển sinh
USR00611 ,Hải Hoàng Lê         ,Nam       ,30/08/1982 ,   0728201509 ,haihoangle38@gmail.com        ,6 Jane Đường     ,Quận JaneHuyện          ,Kỹ sư nông nghiệp
USR00612 ,Hoàng Mai Bảo Dương  ,Nam       ,03/01/1969 ,   0783448563 ,hoangmaibaoduong70@gmail.com  ,28 Bùi Hẻm       ,JohnQuận                ,UX/UI Designer
USR00613 ,Lan Bùi              ,Nữ        ,02/12/1995 ,   0767513871 ,lanbui48@gmail.com            ,053 Jane Làng    ,Thành phố JohnThành phố ,Tester
USR00614 ,Quý cô Ngọc Lê       ,Nữ        ,24/07/1970 ,   0993944017 ,quycongocle39@gmail.com       ,34 John Đường    ,JohnThị xã              ,Nhân viên ngân hàng
USR00615 ,Cô Thành Hoàng       ,Nữ        ,11/03/1987 ,   0592613789 ,cothanhhoang24@gmail.com      ,94 Bùi Ngõ       ,JohnThành phố           ,Quản lý sản xuất
USR00616 ,Quý ông Tùng Lê      ,Nam       ,30/03/1969 ,   0885613492 ,quyongtungle54@gmail.com      ,693 Jane Đường   ,JaneThành phố           ,Bác sĩ
USR00617 ,Hưng Đức Trần        ,Nam       ,10/03/1990 ,   0783137282 ,hungđuctran53@gmail.com       ,587 Dương Số     ,Huyện JaneQuận          ,Nghệ sĩ
USR00618 ,Ánh Đặng             ,Nữ        ,21/04/1978 ,   0955346455 ,anhđang17@gmail.com           ,163 Jane Làng    ,JohnThành phố           ,Lập trình viên
USR00619 ,Bà Khoa Vũ           ,Nữ        ,24/08/1994 ,   0757372009 ,bakhoavu69@gmail.com          ,57 Đặng Dãy      ,Quận JaneThành phố      ,Kỹ sư phần mềm
USR00620 ,Bà Yến Dương         ,Nữ        ,15/07/1986 ,   0329487363 ,bayenduong28@gmail.com        ,938 Jane Làng    ,JohnThành phố           ,Giám đốc kinh doanh
USR00621 ,Nhiên Mai            ,Nam       ,12/12/1967 ,   0574738488 ,nhienmai44@gmail.com          ,656 Bùi Khu      ,JohnHuyện               ,Thư ký pháp lý
USR00622 ,Nam Quang Vũ         ,Nam       ,29/05/1987 ,   0370942874 ,namquangvu45@gmail.com        ,6 Dương Số       ,Thành phố JohnQuận      ,Chuyên viên tín dụng
USR00623 ,Quý ông Dũng Lê      ,Nam       ,22/11/1986 ,   0949337125 ,quyongdungle17@gmail.com      ,386 Phạm Hẻm     ,Quận JohnQuận           ,Nhà tư vấn tài chính
USR00624 ,Thành Hoàng Mai      ,Nam       ,08/11/1966 ,   0890120205 ,thanhhoangmai44@gmail.com     ,297 Dương Làng   ,JohnQuận                ,Chuyên viên nhân sự
USR00625 ,Bà Mai Đặng          ,Nữ        ,01/11/1968 ,   0844962851 ,bamaiđang91@gmail.com         ,721 John Hẻm     ,Thành phố JaneThành phố ,Nhân viên khách sạn
USR00626 ,Hồng Lê              ,Nữ        ,14/07/1989 ,   0823522331 ,hongle23@gmail.com            ,84 Jane Ngõ      ,JohnHuyện               ,Nhân viên kinh doanh
USR00627 ,Quý cô Bảo Lê        ,Nữ        ,14/10/1991 ,   0999157721 ,quycobaole34@gmail.com        ,028 Jane Làng    ,JohnQuận                ,Bác sĩ
USR00628 ,Huy Nguyễn           ,Nam       ,31/07/1982 ,   0934182635 ,huynguyen75@gmail.com         ,289 John Hẻm     ,JohnQuận                ,Điều Dưỡng
USR00629 ,Chị An Đặng          ,Nữ        ,29/01/1970 ,   0342714660 ,chianđang84@gmail.com         ,34 John Hẻm      ,Quận JaneQuận           ,Tư vấn khách hàng
USR00630 ,Quý ông Trung Vũ     ,Nam       ,14/10/1962 ,   0763338043 ,quyongtrungvu59@gmail.com     ,594 Vũ Đường     ,Thành phố JohnThành phố ,Nhân viên lễ tân
USR00631 ,Anh Quang Trần       ,Nam       ,15/05/2004 ,   0786405754 ,anhquangtran13@gmail.com      ,657 John Đường   ,JohnHuyện               ,Kế toán
USR00632 ,Hải Đức Hoàng        ,Nam       ,09/05/1964 ,   0798343317 ,haiđuchoang65@gmail.com       ,8 John Số        ,JaneHuyện               ,Tư vấn khách hàng
USR00633 ,Hạnh Mai             ,Nữ        ,23/09/1963 ,   0710637048 ,hanhmai14@gmail.com           ,6 Bùi Tổ         ,Quận JohnHuyện          ,Tester
USR00634 ,Tú Hải Bùi           ,Nam       ,02/05/1988 ,   0324601841 ,tuhaibui37@gmail.com          ,5 Jane Số        ,Thị xã JaneThị xã       ,Tư vấn khách hàng
USR00635 ,Quang Xuân Lê        ,Nam       ,11/07/1983 ,   0915971362 ,quangxuanle91@gmail.com       ,98 John Số       ,JaneQuận                ,Nhân viên ngân hàng
USR00636 ,Nhật Phạm            ,Nữ        ,30/06/1996 ,   0347042153 ,nhatpham57@gmail.com          ,4 Vũ Tổ          ,JohnXã                  ,Project Manager
USR00637 ,Anh Hưng Trần        ,Nam       ,19/06/1998 ,   0510657812 ,anhhungtran50@gmail.com       ,84 John Dãy      ,Thành phố JohnXã        ,Biên dịch viên
USR00638 ,Bác Dũng Đặng        ,Nam       ,19/08/1968 ,   0828127341 ,bacdungđang64@gmail.com       ,6 Mai Dãy        ,JohnXã                  ,Kỹ sư giám sát
USR00639 ,Ông Nhiên Bùi        ,Nam       ,20/05/1978 ,   0799471716 ,ongnhienbui34@gmail.com       ,7 Vũ Dãy         ,Thị xã JaneHuyện        ,Y tá
USR00640 ,Quý cô Nhật Trần     ,Nữ        ,09/05/1976 ,   0333928417 ,quyconhattran74@gmail.com     ,387 Bùi Số       ,JohnQuận                ,Nhà báo
USR00641 ,Huy Dương            ,Nam       ,16/12/1970 ,   0851931998 ,huyduong70@gmail.com          ,024 Lê Hẻm       ,Thị xã JohnHuyện        ,Digital Marketer
USR00642 ,Vũ Mai Đặng          ,Nam       ,05/08/1984 ,   0592412999 ,vumaiđang22@gmail.com         ,683 Trần Dãy     ,Thành phố JohnPhường    ,Kỹ sư sản xuất
USR00643 ,Bà An Nguyễn         ,Nữ        ,01/04/2000 ,   0822303745 ,baannguyen33@gmail.com        ,7 Jane Số        ,Quận JohnThành phố      ,Project Manager
USR00644 ,Cô Hạnh Lê           ,Nữ        ,07/05/1967 ,   0999216633 ,cohanhle25@gmail.com          ,8 Jane Khu       ,Thị xã JohnPhường       ,Thực Tập
USR00645 ,Thảo Vũ              ,Nữ        ,20/10/1985 ,   0885718509 ,thaovu11@gmail.com            ,6 Jane Tổ        ,JaneHuyện               ,Nhân viên hành chính
USR00646 ,Hạnh Dương           ,Nữ        ,08/12/1992 ,   0888340220 ,hanhduong32@gmail.com         ,43 Jane Dãy      ,Thành phố JohnThành phố ,Kỹ sư phần mềm
USR00647 ,Hà Thị Lê            ,Nam       ,08/03/1960 ,   0387082104 ,hathile51@gmail.com           ,10 Đặng Hẻm      ,JohnXã                  ,Thực Tập
USR00648 ,Lan Phạm             ,Nữ        ,17/04/1965 ,   0582600315 ,lanpham13@gmail.com           ,49 John Ngõ      ,JohnHuyện               ,Kỹ sư xây dựng
USR00649 ,Thành Dương          ,Nữ        ,14/07/1983 ,   0583770294 ,thanhduong43@gmail.com        ,27 Phạm Ngõ      ,JanePhường              ,Thực Tập
USR00650 ,Chị Xuân Lê          ,Nữ        ,10/06/1990 ,   0970152858 ,chixuanle80@gmail.com         ,5 Đặng Hẻm       ,JaneThành phố           ,DevOps Engineer
USR00651 ,Cô Hạnh Bùi          ,Nữ        ,28/12/1983 ,   0546409096 ,cohanhbui37@gmail.com         ,443 Jane Khu     ,JohnThành phố           ,Giám đốc kinh doanh
USR00652 ,Quý cô Chi Vũ        ,Nữ        ,17/11/1969 ,   0935808135 ,quycochivu79@gmail.com        ,4 Jane Ngõ       ,Huyện JanePhường        ,Thực tập sinh giáo dục
USR00653 ,Thành Vũ             ,Nữ        ,03/02/1977 ,   0346596490 ,thanhvu86@gmail.com           ,23 John Khu      ,JohnThành phố           ,Thực tập sinh giáo dục
USR00654 ,Quý cô Vi Bùi        ,Nữ        ,07/11/1972 ,   0933322835 ,quycovibui66@gmail.com        ,69 Mai Đường     ,Huyện JaneThị xã        ,Công nhân sản xuất
USR00655 ,Quý ông Thành Phạm   ,Nam       ,20/09/1984 ,   0879574785 ,quyongthanhpham50@gmail.com   ,22 Jane Tổ       ,Thành phố JohnThành phố ,Thợ xây
USR00656 ,Quý cô Bảo Mai       ,Nữ        ,26/10/1979 ,   0863134290 ,quycobaomai82@gmail.com       ,125 Jane Số      ,JohnThị xã              ,Y tá
USR00657 ,Ông Hoàng Lê         ,Nam       ,01/05/1983 ,   0827901857 ,onghoangle93@gmail.com        ,302 Đặng Ngõ     ,Thị xã JaneThị xã       ,Digital Marketer
USR00658 ,Huy Phú Trần         ,Nam       ,21/04/1995 ,   0365642617 ,huyphutran93@gmail.com        ,563 Vũ Tổ        ,JaneXã                  ,Luật sư
USR00659 ,Vũ Văn Lê            ,Nam       ,20/01/1988 ,   0550746004 ,vuvanle67@gmail.com           ,293 John Làng    ,JohnThành phố           ,Bác sĩ
USR00660 ,Ông Vũ Hoàng         ,Nam       ,14/12/2004 ,   0542720280 ,ongvuhoang38@gmail.com        ,9 Jane Khu       ,Quận JohnHuyện          ,Digital Marketer
USR00661 ,Hương Mai            ,Nữ        ,20/08/1985 ,   0932188419 ,huongmai99@gmail.com          ,20 Jane Ngõ      ,JohnThị xã              ,DevOps Engineer
USR00662 ,Châu Văn Phạm        ,Nam       ,22/09/1988 ,   0364957808 ,chauvanpham13@gmail.com       ,054 Jane Tổ      ,JaneQuận                ,Kiến trúc sư phần mềm
USR00663 ,Nhật Văn Trần        ,Nam       ,27/11/1999 ,   0824656322 ,nhatvantran78@gmail.com       ,701 Vũ Đường     ,Thị xã JaneThành phố    ,Điều Dưỡng
USR00664 ,Chi Phạm             ,Nữ        ,30/09/1966 ,   0886046750 ,chipham82@gmail.com           ,97 Jane Dãy      ,JaneThành phố           ,UX/UI Designer
USR00665 ,Phúc Quang Nguyễn    ,Nam       ,29/04/1980 ,   0999006442 ,phucquangnguyen28@gmail.com   ,76 Phạm Hẻm      ,JohnHuyện               ,Kỹ sư giám sát
USR00666 ,Hạnh Đức Đặng        ,Nam       ,29/07/1978 ,   0323945890 ,hanhđucđang19@gmail.com       ,744 Bùi Khu      ,JohnThị xã              ,Chuyên viên tín dụng
USR00667 ,Ông Châu Nguyễn      ,Nam       ,17/02/1970 ,   0358113122 ,ongchaunguyen34@gmail.com     ,87 Nguyễn Khu    ,JohnPhường              ,Chuyên viên bán hàng trực tuyến
USR00668 ,Ngọc Lê              ,Nữ        ,07/03/1963 ,   0921225861 ,ngocle23@gmail.com            ,58 Jane Làng     ,Huyện JohnHuyện         ,Kỹ sư nông nghiệp
USR00669 ,Vũ Đức Mai           ,Nam       ,08/12/2003 ,   0573435420 ,vuđucmai56@gmail.com          ,625 Jane Tổ      ,JohnPhường              ,Nhà báo
USR00670 ,Mai Đặng             ,Nữ        ,20/12/2001 ,   0572312473 ,maiđang84@gmail.com           ,6 Jane Số        ,JaneThành phố           ,Kiến trúc sư phần mềm
USR00671 ,Anh Châu Hoàng       ,Nam       ,30/09/1971 ,   0980237285 ,anhchauhoang11@gmail.com      ,042 Bùi Đường    ,JohnPhường              ,Kiến trúc sư
USR00672 ,Khoa Đặng            ,Nam       ,07/11/1964 ,   0758366177 ,khoađang80@gmail.com          ,095 John Tổ      ,Quận JohnThành phố      ,Thực tập sinh giáo dục
USR00673 ,Hoàng Mai            ,Nam       ,08/09/1987 ,   0750535367 ,hoangmai50@gmail.com          ,363 Bùi Khu      ,Huyện JohnPhường        ,Lập trình viên
USR00674 ,Nhiên Vũ             ,Nam       ,18/02/1984 ,   0879796241 ,nhienvu85@gmail.com           ,185 John Dãy     ,JaneXã                  ,Chuyên viên nhân sự
USR00675 ,Ông Thành Trần       ,Nam       ,18/05/1976 ,   0939499915 ,ongthanhtran34@gmail.com      ,902 Nguyễn Dãy   ,JohnHuyện               ,Sales Representative
USR00676 ,Bảo Phú Mai          ,Nam       ,05/05/2002 ,   0786163413 ,baophumai96@gmail.com         ,883 Trần Đường   ,Huyện JohnQuận          ,Nhân viên hành chính
USR00677 ,An Hữu Trần          ,Nam       ,15/01/2000 ,   0714509696 ,anhuutran52@gmail.com         ,12 Jane Khu      ,JohnPhường              ,Marketing Manager
USR00678 ,Hà Mai               ,Nữ        ,29/04/1984 ,   0844959330 ,hamai98@gmail.com             ,56 Jane Đường    ,Thành phố JohnThị xã    ,Kỹ sư nông nghiệp
USR00679 ,Dương Vũ             ,Nữ        ,27/02/1987 ,   0791713354 ,duongvu41@gmail.com           ,445 Dương Khu    ,JohnThành phố           ,Thư ký pháp lý
USR00680 ,Phương Mai Bảo Vũ    ,Nam       ,28/11/1989 ,   0918272620 ,phuongmaibaovu86@gmail.com    ,4 John Tổ        ,Quận JohnHuyện          ,Nhà phân tích dữ liệu
USR00681 ,Chị Chi Dương        ,Nữ        ,06/11/1974 ,   0354894543 ,chichiduong80@gmail.com       ,514 Jane Khu     ,JohnQuận                ,Kiểm toán
USR00682 ,Quý ông Hoàng Vũ     ,Nam       ,07/01/2002 ,   0542209121 ,quyonghoangvu52@gmail.com     ,24 Phạm Đường    ,Thành phố JohnHuyện     ,UX/UI Designer
USR00683 ,Bảo Dương            ,Nữ        ,23/06/1965 ,   0736781111 ,baoduong50@gmail.com          ,98 John Số       ,Thị xã JanePhường       ,Nhân viên lễ tân
USR00684 ,Bà Hồng Hoàng        ,Nữ        ,01/11/1975 ,   0933606570 ,bahonghoang50@gmail.com       ,425 Jane Dãy     ,Huyện JohnXã            ,Chuyên viên nhân sự
USR00685 ,Bác Quang Trần       ,Nam       ,18/06/1975 ,   0593799194 ,bacquangtran45@gmail.com      ,775 Nguyễn Làng  ,Thị xã JaneThành phố    ,Bác sĩ
USR00686 ,Phúc Trần            ,Nam       ,25/09/1984 ,   0915150680 ,phuctran40@gmail.com          ,668 Jane Đường   ,JohnThị xã              ,Nhà thiết kế đồ họa
USR00687 ,Linh Dương           ,Nữ        ,12/07/1996 ,   0585052343 ,linhduong96@gmail.com         ,1 Jane Đường     ,JohnXã                  ,Lập trình viên
USR00688 ,Bà Xuân Mai          ,Nữ        ,06/03/1963 ,   0365726029 ,baxuanmai34@gmail.com         ,70 Trần Dãy      ,Thành phố JohnThị xã    ,Nhân viên ngân hàng
USR00689 ,Hạnh Nguyễn          ,Nữ        ,02/10/1961 ,   0337014983 ,hanhnguyen62@gmail.com        ,820 John Hẻm     ,JohnQuận                ,Tester
USR00690 ,Nhật Trần            ,Nữ        ,19/11/1960 ,   0546173421 ,nhattran15@gmail.com          ,6 Jane Làng      ,JaneThị xã              ,Dược sĩ
USR00691 ,Bảo Mai              ,Nam       ,30/04/2001 ,   0934949141 ,baomai16@gmail.com            ,420 John Dãy     ,JohnThành phố           ,Trưởng phòng kinh doanh
USR00692 ,Hà Nguyễn            ,Nữ        ,16/06/1980 ,   0714838517 ,hanguyen55@gmail.com          ,35 Phạm Hẻm      ,JohnHuyện               ,Giám đốc kinh doanh
USR00693 ,Bảo Hoàng Nguyễn     ,Nam       ,01/01/1969 ,   0772470536 ,baohoangnguyen36@gmail.com    ,9 Hoàng Hẻm      ,JaneThị xã              ,Chuyên viên bán hàng trực tuyến
USR00694 ,Bác Minh Hoàng       ,Nam       ,05/10/1979 ,   0344264500 ,bacminhhoang18@gmail.com      ,95 Nguyễn Số     ,Thành phố JohnQuận      ,Chuyên viên tư vấn tuyển sinh
USR00695 ,Hải Mai Bảo Nguyễn   ,Nam       ,27/05/1990 ,   0883788728 ,haimaibaonguyen35@gmail.com   ,5 Trần Làng      ,Huyện JaneHuyện         ,Nhân viên kinh doanh
USR00696 ,Lâm Dương            ,Nữ        ,06/09/1973 ,   0554703201 ,lamduong99@gmail.com          ,48 John Đường    ,JohnHuyện               ,Chuyên viên phân tích thị trường
USR00697 ,Ông Tú Nguyễn        ,Nam       ,17/02/2005 ,   0848834727 ,ongtunguyen32@gmail.com       ,168 Dương Tổ     ,Huyện JaneXã            ,Nhà thiết kế đồ họa
USR00698 ,Quang Mai            ,Nam       ,05/05/1975 ,   0321139136 ,quangmai77@gmail.com          ,9 John Tổ        ,Thị xã JohnQuận         ,Digital Marketer
USR00699 ,An Văn Nguyễn        ,Nam       ,30/08/1975 ,   0994332767 ,anvannguyen25@gmail.com       ,37 John Tổ       ,Thành phố JaneHuyện     ,Nông dân
USR00700 ,Kim Hải Đặng         ,Nam       ,31/12/1959 ,   0530978221 ,kimhaiđang68@gmail.com        ,8 John Khu       ,JanePhường              ,Kiến trúc sư phần mềm
USR00701 ,Quý cô An Nguyễn     ,Nữ        ,15/09/2000 ,   0313709032 ,quycoannguyen15@gmail.com     ,647 Mai Số       ,Quận JohnHuyện          ,Chuyên viên bảo mật
USR00702 ,Anh Hưng Dương       ,Nam       ,15/12/1995 ,   0559863100 ,anhhungduong96@gmail.com      ,94 Jane Số       ,Huyện JanePhường        ,Điều Dưỡng
USR00703 ,Bà Nhật Lê           ,Nữ        ,27/05/2000 ,   0541790975 ,banhatle30@gmail.com          ,323 John Làng    ,Thành phố JaneThành phố ,Nhà thiết kế đồ họa
USR00704 ,Quý cô Kim Phạm      ,Nữ        ,24/10/1979 ,   0514429461 ,quycokimpham14@gmail.com      ,4 John Hẻm       ,Huyện JohnHuyện         ,Kỹ sư phần mềm
USR00705 ,Nhật Phú Dương       ,Nam       ,09/02/1994 ,   0374787225 ,nhatphuduong59@gmail.com      ,36 Vũ Số         ,Thị xã JohnXã           ,Tester
USR00706 ,Dũng Trí Lê          ,Nam       ,06/03/1989 ,   0783912489 ,dungtrile27@gmail.com         ,996 Jane Đường   ,JohnThành phố           ,Chuyên viên tín dụng
USR00707 ,Xuân Bùi             ,Nữ        ,05/02/2006 ,   0858772512 ,xuanbui17@gmail.com           ,416 Phạm Khu     ,JaneHuyện               ,Giảng viên
USR00708 ,Anh Vũ Trần          ,Nam       ,29/10/1986 ,   0772159986 ,anhvutran16@gmail.com         ,881 John Hẻm     ,JaneThị xã              ,Giảng viên
USR00709 ,Quý cô Hải Nguyễn    ,Nữ        ,31/08/1979 ,   0723753227 ,quycohainguyen48@gmail.com    ,86 Dương Làng    ,Thành phố JohnHuyện     ,Chuyên viên bán hàng trực tuyến
USR00710 ,Tùng Mai Lê          ,Nam       ,17/03/1966 ,   0844472529 ,tungmaile65@gmail.com         ,58 Jane Dãy      ,JohnHuyện               ,Tư vấn khách hàng
USR00711 ,Trọng Bùi            ,Nam       ,22/08/1975 ,   0710318395 ,trongbui26@gmail.com          ,2 Trần Số        ,JaneQuận                ,Nhân viên hành chính
USR00712 ,Duyên Mai            ,Nữ        ,14/09/1988 ,   0921598361 ,duyenmai31@gmail.com          ,154 John Tổ      ,Thị xã JaneXã           ,Nhà báo
USR00713 ,Anh Huy Dương        ,Nam       ,13/07/2004 ,   0340195568 ,anhhuyduong79@gmail.com       ,596 Jane Khu     ,Thị xã JohnXã           ,Tư vấn khách hàng
USR00714 ,Mai Trần             ,Nữ        ,06/03/1973 ,   0726557267 ,maitran11@gmail.com           ,3 Jane Đường     ,Thành phố JohnHuyện     ,Project Manager
USR00715 ,Ông Quang Mai        ,Nam       ,22/09/1981 ,   0980628443 ,ongquangmai33@gmail.com       ,6 Jane Đường     ,JanePhường              ,Nhân viên lễ tân
USR00716 ,Chị Hạnh Lê          ,Nữ        ,04/01/1984 ,   0748354015 ,chihanhle80@gmail.com         ,3 John Tổ        ,Huyện JohnHuyện         ,Kiến trúc sư phần mềm
USR00717 ,Bác Nhiên Trần       ,Nam       ,02/01/1961 ,   0727619201 ,bacnhientran35@gmail.com      ,8 John Hẻm       ,Huyện JaneQuận          ,Nhà tư vấn tài chính
USR00718 ,An Hoàng             ,Nữ        ,11/03/1981 ,   0982648870 ,anhoang73@gmail.com           ,1 John Làng      ,JohnQuận                ,Biên dịch viên
USR00719 ,Cô Thảo Mai          ,Nữ        ,27/06/2006 ,   0994206216 ,cothaomai49@gmail.com         ,00 Jane Dãy      ,Huyện JohnHuyện         ,Thực Tập
USR00720 ,Kim Hoàng            ,Nữ        ,17/02/1975 ,   0787763055 ,kimhoang58@gmail.com          ,807 John Số      ,JaneThành phố           ,DevOps Engineer
USR00721 ,Bà Bảo Trần          ,Nữ        ,05/03/1967 ,   0730432513 ,babaotran35@gmail.com         ,987 Hoàng Đường  ,JohnXã                  ,Nhân viên khách sạn
USR00722 ,Bác Thành Phạm       ,Nam       ,19/11/1981 ,   0716281948 ,bacthanhpham30@gmail.com      ,97 John Dãy      ,Huyện JohnThành phố     ,Chuyên viên nhân sự
USR00723 ,Hạnh Trí Nguyễn      ,Nam       ,10/05/1988 ,   0991691035 ,hanhtringuyen50@gmail.com     ,42 Jane Khu      ,Thành phố JaneHuyện     ,Nhân viên ngân hàng
USR00724 ,Quý ông Quang Hoàng  ,Nam       ,21/02/1995 ,   0828656052 ,quyongquanghoang25@gmail.com  ,288 Lê Khu       ,Thành phố JohnThành phố ,Kiến trúc sư phần mềm
USR00725 ,Quý cô Xuân Nguyễn   ,Nữ        ,13/02/1968 ,   0859237127 ,quycoxuannguyen13@gmail.com   ,3 John Hẻm       ,Quận JanePhường         ,Thư ký pháp lý
USR00726 ,Chị Thành Dương      ,Nữ        ,22/09/1991 ,   0732810858 ,chithanhduong23@gmail.com     ,9 Bùi Dãy        ,JohnThị xã              ,Nhân viên nhà hàng
USR00727 ,Hưng Phú Trần        ,Nam       ,01/10/2001 ,   0576985453 ,hungphutran46@gmail.com       ,448 Bùi Hẻm      ,Huyện JohnThị xã        ,Chuyên viên phân tích thị trường
USR00728 ,Cô Hà Mai            ,Nữ        ,24/11/2006 ,   0758480787 ,cohamai82@gmail.com           ,728 Jane Tổ      ,Thị xã JaneXã           ,Trưởng phòng kinh doanh
USR00729 ,Ngọc Dương           ,Nữ        ,26/08/2002 ,   0513859125 ,ngocduong74@gmail.com         ,197 Nguyễn Đường ,JaneXã                  ,Kiểm toán
USR00730 ,Châu Trần            ,Nam       ,27/07/1972 ,   0862533694 ,chautran72@gmail.com          ,18 Jane Hẻm      ,JohnThị xã              ,Project Manager
USR00731 ,Xuân Bùi             ,Nữ        ,22/04/1977 ,   0587197276 ,xuanbui31@gmail.com           ,8 Jane Ngõ       ,JaneXã                  ,Kế toán
USR00732 ,Châu Vũ              ,Nam       ,19/02/1982 ,   0928588222 ,chauvu79@gmail.com            ,2 John Hẻm       ,JohnHuyện               ,Quản lý sản xuất
USR00733 ,Quang Mai Bảo Trần   ,Nam       ,14/10/1993 ,   0884076021 ,quangmaibaotran46@gmail.com   ,34 Jane Làng     ,Thị xã JohnQuận         ,Nông dân
USR00734 ,Quý cô Hồng Trần     ,Nữ        ,02/09/1970 ,   0368251909 ,quycohongtran21@gmail.com     ,2 Vũ Hẻm         ,JaneThị xã              ,Digital Marketer
USR00735 ,Nam Nguyễn           ,Nam       ,29/07/1976 ,   0722584104 ,namnguyen34@gmail.com         ,48 John Số       ,Quận JohnThị xã         ,Chuyên viên bán hàng trực tuyến
USR00736 ,Trọng Mai            ,Nam       ,19/12/1994 ,   0384823093 ,trongmai90@gmail.com          ,0 John Làng      ,JohnQuận                ,Nhân viên kinh doanh
USR00737 ,Dương Vũ             ,Nữ        ,05/02/1996 ,   0735804065 ,duongvu85@gmail.com           ,4 Jane Khu       ,Quận JohnXã             ,Giảng viên
USR00738 ,Quý cô Thành Đặng    ,Nữ        ,16/10/2000 ,   0962393374 ,quycothanhđang69@gmail.com    ,1 Lê Số          ,JanePhường              ,Nông dân
USR00739 ,Quý cô Nhật Dương    ,Nữ        ,30/11/1969 ,   0578321841 ,quyconhatduong46@gmail.com    ,9 Vũ Hẻm         ,Thị xã JohnThị xã       ,DevOps Engineer
USR00740 ,Bảo Phạm             ,Nữ        ,15/08/1966 ,   0381992064 ,baopham91@gmail.com           ,5 Vũ Số          ,JohnThành phố           ,Nhà báo
USR00741 ,Khoa Mai Phạm        ,Nam       ,20/09/1971 ,   0785334065 ,khoamaipham26@gmail.com       ,520 Jane Hẻm     ,JohnQuận                ,Bác sĩ
USR00742 ,Quý cô Hạnh Trần     ,Nữ        ,29/05/1962 ,   0961771861 ,quycohanhtran34@gmail.com     ,1 Hoàng Ngõ      ,JanePhường              ,Nông dân
USR00743 ,Chị Yến Phạm         ,Nữ        ,21/02/2004 ,   0559721826 ,chiyenpham25@gmail.com        ,9 Lê Làng        ,Huyện JaneThành phố     ,Chuyên viên nhân sự
USR00744 ,Quý cô Duyên Phạm    ,Nữ        ,27/01/1976 ,   0376751199 ,quycoduyenpham98@gmail.com    ,139 Vũ Dãy       ,JaneThành phố           ,Trưởng phòng kinh doanh
USR00745 ,Hải Dương            ,Nữ        ,16/01/1988 ,   0960999279 ,haiduong16@gmail.com          ,2 Jane Tổ        ,JaneQuận                ,Project Manager
USR00746 ,Chị Nhật Mai         ,Nữ        ,02/10/1991 ,   0582901521 ,chinhatmai30@gmail.com        ,2 Phạm Số        ,Thị xã JaneHuyện        ,Nhà phân tích dữ liệu
USR00747 ,Chị Mai Trần         ,Nữ        ,20/12/1967 ,   0752460380 ,chimaitran28@gmail.com        ,4 Nguyễn Khu     ,JohnXã                  ,Chuyên viên tín dụng
USR00748 ,Hồng Vũ              ,Nữ        ,19/04/1997 ,   0893178917 ,hongvu69@gmail.com            ,953 John Khu     ,JohnHuyện               ,Chuyên viên nhân sự
USR00749 ,Cô Nhật Phạm         ,Nữ        ,26/08/1993 ,   0916653860 ,conhatpham56@gmail.com        ,77 Vũ Số         ,Quận JohnHuyện          ,Trưởng phòng kinh doanh
